,id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5845,963150737047011259,Oakridge,49.22423,-123.12314,Private room,71.0,1,2,0.6,11,169,2,23-256004
5846,963155394008718877,Oakridge,49.22422194506344,-123.12501918203168,Private room,71.0,1,0,,11,165,0,23-256004
5847,963163807441042870,Oakridge,49.22445,-123.12314,Private room,70.0,1,4,1.18,11,169,4,23-256004
5848,963172808147861987,Oakridge,49.2241988998188,-123.12284314820562,Private room,70.0,1,1,0.3,11,165,1,23-256004
5849,963243481289263599,Kensington-Cedar Cottage,49.24068699784635,-123.06482343899243,Entire home/apt,200.0,30,0,,1,269,0,nan
5850,963354238791823883,Mount Pleasant,49.26709865642293,-123.11270935484993,Entire home/apt,,90,0,,1,263,0,nan
5851,963360598575374624,Kensington-Cedar Cottage,49.24388,-123.05761,Entire home/apt,83.0,2,11,3.33,2,261,11,23-255007
5852,963378791713777319,Downtown Eastside,49.2838,-123.10741,Entire home/apt,195.0,2,11,3.03,1,21,11,23-254035
5853,963412249199933725,Renfrew-Collingwood,49.24031,-123.02666,Entire home/apt,129.0,2,3,1.11,1,150,3,23-259068
5854,963502082181754589,Downtown,49.28464,-123.10569,Entire home/apt,,30,0,,1,0,0,nan
5855,963755181586816609,Downtown Eastside,49.28179441567056,-123.10883308683252,Entire home/apt,194.0,2,7,3.23,3,12,7,23-268968
5856,963817729238238002,Kitsilano,49.26323,-123.16246,Entire home/apt,97.0,30,2,0.8,26,200,2,nan
5857,963831929887336080,Victoria-Fraserview,49.2148455,-123.0768704,Private room,120.0,30,0,,9,131,0,nan
5858,963842992095812291,Kensington-Cedar Cottage,49.24074887905587,-123.06015389206544,Private room,75.0,1,2,0.63,3,253,2,23-156721
5859,963904086594469894,Renfrew-Collingwood,49.252613590841634,-123.04998709025934,Entire home/apt,114.0,5,0,,1,169,0,23-156736
5860,963909650987252497,Shaughnessy,49.253247274564565,-123.13563579975428,Private room,125.0,1,11,3.0,4,90,11,23-244945
5861,963934821067372815,Shaughnessy,49.25129,-123.13497,Private room,178.0,1,6,1.71,4,71,6,23-244954
5862,963936825862687779,Victoria-Fraserview,49.2148455,-123.0768704,Private room,140.0,30,0,,9,160,0,nan
5863,963939304024365865,Arbutus Ridge,49.2572102,-123.1746253,Private room,160.0,1,2,0.59,3,179,2,23-260219
5864,963947032763681703,Arbutus Ridge,49.2572102,-123.1746253,Private room,130.0,1,4,1.11,3,179,4,23-260219
5865,964456896700890845,Kitsilano,49.27115447729934,-123.14583598069802,Entire home/apt,75.0,30,1,0.68,134,217,1,nan
5866,964457863802306131,Downtown,49.27348,-123.11633,Entire home/apt,150.0,31,0,,1,269,0,18-617698
5867,964485854414023240,Kitsilano,49.26924,-123.14791,Entire home/apt,104.0,30,0,,134,236,0,nan
5868,964502430828251042,Kitsilano,49.27047196468275,-123.14759626215633,Entire home/apt,103.0,30,2,0.74,134,142,2,nan
5869,964516654908800831,Renfrew-Collingwood,49.2473215,-123.0342498,Entire home/apt,208.0,2,4,1.09,1,271,4,23-244601
5870,964601331843112625,Kitsilano,49.26640448357214,-123.157759537973,Entire home/apt,128.0,30,0,,26,241,0,nan
5871,964609316510161790,Downtown,49.28713,-123.11643,Entire home/apt,163.0,30,0,,1,124,0,nan
5872,964621937184725205,Marpole,49.21316,-123.12006,Private room,50.0,1,0,,4,243,0,Exempt
5873,964633786107362007,Victoria-Fraserview,49.2242743,-123.0770833,Private room,110.0,1,9,2.45,3,269,9,23-269468
5874,964648782492685214,Marpole,49.21314,-123.11938,Private room,50.0,1,0,,4,243,0,Exempt
5875,964748104209392799,Hastings-Sunrise,49.27057711819948,-123.04013918208476,Entire home/apt,189.0,2,11,3.24,1,80,11,23-260616
5876,964761087412867943,Victoria-Fraserview,49.20980904830567,-123.06875319016608,Private room,72.0,1,16,6.76,6,137,16,24-158159
5877,964819212098968962,Kensington-Cedar Cottage,49.26185,-123.07366,Private room,41.0,5,1,0.29,19,270,1,Exempt
5878,964838130787098616,Grandview-Woodland,49.2792951,-123.061109,Entire home/apt,165.0,2,12,3.53,1,161,12,23-265097
5879,965152970102994187,Renfrew-Collingwood,49.23678649414119,-123.0537334944764,Private room,150.0,1,13,3.64,1,268,13,23-269758
5880,965206429923382834,Downtown,49.27961031962553,-123.10965939490777,Entire home/apt,145.0,30,0,,2,86,0,23-195126
5881,965220586844818985,Dunbar Southlands,49.25086,-123.1851,Entire home/apt,399.0,2,6,3.1,3,341,6,23-216131
5882,965492273771791851,Downtown Eastside,49.28356,-123.10309,Entire home/apt,154.0,2,7,2.0,2,0,7,23-786524
5883,965621128355194211,Mount Pleasant,49.2695803,-123.1092586,Entire home/apt,158.0,1,7,4.47,2,98,7,23-286741
5884,965883530695426359,Downtown,49.28045176497787,-123.10831660183352,Entire home/apt,105.0,1,9,2.57,43,0,9,23-200835
5885,965908261262902431,Downtown,49.278734,-123.1073922,Entire home/apt,126.0,1,32,10.43,1,0,32,23-255401
5886,965961609058402786,Downtown,49.27753559711952,-123.12867657640888,Entire home/apt,193.0,1,5,2.83,43,0,5,23-206866
5887,966221396225646994,Kerrisdale,49.23226443436893,-123.14703397680996,Private room,71.0,3,2,0.72,17,74,2,23-484930
5888,966605738051549600,Downtown,49.27721086929679,-123.11549265025218,Entire home/apt,119.0,30,1,1.0,11,266,1,nan
5889,966806795988332154,Downtown,49.27854769560465,-123.10850388669104,Entire home/apt,162.0,3,9,2.67,5,78,9,65952451
5890,966828805323353795,Riley Park,49.2528424540169,-123.09008252429216,Private room,39.0,9,0,,19,270,0,Exempt
5891,966831408876067063,Downtown,49.2754303,-123.1332786,Entire home/apt,155.0,90,13,4.38,1,0,13,23-268672
5892,966837345074636980,Kensington-Cedar Cottage,49.26163,-123.07372,Private room,65.0,30,0,,19,270,0,nan
5893,966888926897524126,Hastings-Sunrise,49.279684220705946,-123.0298522975538,Private room,39.0,30,0,,7,221,0,nan
5894,967076889309551906,Kensington-Cedar Cottage,49.24367,-123.07341,Entire home/apt,110.0,2,3,2.73,1,215,3,23-272967
5895,967293076845618221,Kerrisdale,49.23162,-123.1583,Private room,58.0,30,0,,2,176,0,nan
5896,967306038523354350,Kitsilano,49.26589,-123.18237,Entire home/apt,560.0,2,0,,1,363,0,23-280913
5897,967472637472188127,West End,49.2881788,-123.1277554,Entire home/apt,146.0,30,1,0.56,1,160,1,nan
5898,967495861613934485,Kerrisdale,49.23108,-123.14783,Private room,50.0,3,2,0.65,17,69,2,23-178493
5899,967515496905922725,Downtown,49.27868,-123.12644,Entire home/apt,150.0,30,0,,1,19,0,nan
5900,967540885798878392,Downtown,49.2738282,-123.1237828,Entire home/apt,185.0,30,0,,42,146,0,nan
5901,967662702180312646,Downtown,49.2718761,-123.1219957,Entire home/apt,157.0,30,1,0.83,42,265,1,nan
5902,967706625147011529,Sunset,49.21778580228246,-123.09025883106396,Entire home/apt,298.0,2,2,0.74,8,172,2,23-270268
5903,967707115811759226,Downtown Eastside,49.28401,-123.09688,Entire home/apt,167.0,2,3,0.88,2,159,3,0918266
5904,967809271710051497,Downtown,49.2792118,-123.1214803,Entire home/apt,96.0,2,15,4.33,1,240,15,23-251537
5905,968064496485864987,West End,49.28959,-123.13105,Entire home/apt,193.0,30,1,1.0,134,211,1,nan
5906,968102534838911721,Kensington-Cedar Cottage,49.23288,-123.06837,Private room,55.0,1,17,5.37,2,13,17,23-252380
5907,968103912595228590,Downtown,49.28659601404554,-123.1235759496525,Entire home/apt,300.0,30,0,,1,269,0,nan
5908,968107664754833716,Downtown,49.27844914182052,-123.10831690800411,Entire home/apt,136.0,1,6,2.4,43,0,6,23-158310
5909,968116856616973433,Arbutus Ridge,49.24068,-123.1686,Entire home/apt,69.0,1,1,0.36,6,59,1,24-159816
5910,968145198508026455,Arbutus Ridge,49.24131,-123.16851,Entire home/apt,140.0,1,1,1.0,6,189,1,24-159816
5911,968201026280489678,Downtown,49.27633,-123.12387,Entire home/apt,97.0,30,0,,3,180,0,nan
5912,968207932749862784,Downtown,49.2757072,-123.1248065,Entire home/apt,160.0,30,0,,42,180,0,nan
5913,968223144656908946,Downtown,49.2795653,-123.1197934,Entire home/apt,135.0,30,1,0.68,42,161,1,nan
5914,968252406809403936,Fairview,49.26083522974225,-123.14146078124942,Entire home/apt,120.0,30,1,0.55,26,135,1,nan
5915,968269964729052912,Fairview,49.26136410798198,-123.14381397964092,Entire home/apt,104.0,30,1,0.7,26,210,1,nan
5916,968322564457516785,Downtown,49.28032248719649,-123.12184371211144,Entire home/apt,127.0,2,5,1.53,1,43,5,23-157260
5917,968331083114793330,Kensington-Cedar Cottage,49.23607123090904,-123.0767060259191,Private room,118.0,1,3,0.97,3,270,3,23-265062
5918,968341627290263675,Kensington-Cedar Cottage,49.236550858246105,-123.07471981481486,Private room,108.0,1,2,0.65,3,270,2,23-265062
5919,968410822031599214,Dunbar Southlands,49.23606636737348,-123.18347249981385,Entire home/apt,126.0,2,2,1.09,1,179,2,23-288044
5920,968798381843813281,Mount Pleasant,49.27140397011962,-123.10183916670933,Entire home/apt,176.0,30,7,2.33,134,259,7,24-159980
5921,968816235939033273,Downtown,49.276363619709166,-123.12497754716917,Entire home/apt,95.0,30,1,0.43,134,198,1,nan
5922,969137125094556829,Kensington-Cedar Cottage,49.261900805762885,-123.07494216042952,Private room,71.0,9,0,,19,270,0,Exempt
5923,969146111815050827,Kensington-Cedar Cottage,49.25959338661683,-123.0732490632085,Private room,43.0,1,0,,19,270,0,Exempt
5924,969213036512461614,Victoria-Fraserview,49.2317105,-123.0582152,Private room,113.0,2,4,1.26,1,163,4,23-272100
5925,969405738454163268,Marpole,49.21785,-123.12576,Entire home/apt,154.0,1,11,4.52,1,163,11,23-282356
5926,969486812554839921,Kerrisdale,49.2326,-123.15813,Private room,140.0,3,3,0.89,2,161,3,Exempt
5927,969537305306541316,Downtown,49.27280045242381,-123.1267208716322,Entire home/apt,110.0,2,2,2.0,1,159,2,23-178253
5928,969545323180749749,Renfrew-Collingwood,49.2417259,-123.0473632,Entire home/apt,106.0,2,0,,1,78,0,23-290270
5929,969612514217288627,Dunbar Southlands,49.25423,-123.17862,Entire home/apt,209.0,1,8,2.86,43,0,8,23-183275
5930,969620536455728172,Sunset,49.22476,-123.0884,Entire home/apt,125.0,30,0,,1,32,0,nan
5931,969653392389060980,Downtown,49.28075908223944,-123.1077960404951,Entire home/apt,219.0,3,5,4.55,1,148,5,23-168349
5932,969653944202409710,West End,49.28084987155527,-123.12765659481998,Entire home/apt,126.0,1,5,4.55,1,176,5,23-260265
5933,969684207253039870,Downtown Eastside,49.28017000940641,-123.10472195797551,Entire home/apt,64.0,1,15,5.11,4,0,15,23-114532
5934,969708925511036055,West Point Grey,49.26646662739464,-123.21457413684084,Entire home/apt,600.0,3,5,1.81,1,155,5,23-269870
5935,969710158705702652,Downtown,49.27631110952154,-123.11387125870554,Entire home/apt,410.0,31,0,,1,263,0,nan
5936,969744464140988284,Downtown,49.2798532042361,-123.11906529295612,Entire home/apt,71.0,2,24,7.5,3,0,24,23-131624
5937,969750426312786144,Downtown Eastside,49.27982601968877,-123.10594047140164,Entire home/apt,144.0,1,7,2.36,43,0,7,23-158665
5938,969858498293254196,Mount Pleasant,49.26921023500363,-123.10455984764111,Entire home/apt,111.0,30,0,,10,50,0,23-00000
5939,969881536362588320,West Point Grey,49.2611101,-123.188262,Entire home/apt,215.0,2,8,2.58,1,81,8,23-268688
5940,969907977122981593,Victoria-Fraserview,49.2222508,-123.0590708,Entire home/apt,499.0,1,5,2.0,1,72,5,23-269332
5941,969929897430359978,West End,49.2836879,-123.1226001,Entire home/apt,118.0,30,1,0.91,1,345,1,nan
5942,969935303588714711,Marpole,49.215781944928985,-123.12355926844742,Entire home/apt,307.0,1,4,1.28,2,159,4,23-205554
5943,970338075928000393,Hastings-Sunrise,49.28285,-123.0565,Private room,75.0,2,12,3.71,2,87,12,23-158697
5944,970341253612692433,Downtown,49.27989,-123.10864,Entire home/apt,146.0,2,14,4.08,1,17,14,23-258539
5945,970431967548785720,Kitsilano,49.25987904643546,-123.14924116442292,Private room,68.0,2,8,2.55,2,359,8,23-262989
5946,970439991463445612,Kensington-Cedar Cottage,49.235,-123.06725,Private room,61.0,1,21,6.49,2,16,21,23-252380
5947,970485241341974364,Renfrew-Collingwood,49.24813645059127,-123.0245450614564,Entire home/apt,328.0,1,10,2.91,2,210,10,23-254905
5948,970490564760322489,Kitsilano,49.26336,-123.1717,Entire home/apt,161.0,30,1,0.71,1,365,1,nan
5949,970991594242974312,South Cambie,49.254525456923,-123.11878403979222,Entire home/apt,200.0,30,3,1.05,9,49,3,22-563444
5950,971124572298908938,Sunset,49.21489529164872,-123.08938232239552,Entire home/apt,136.0,1,10,3.57,1,0,10,23-259453
5951,971174018374776582,Mount Pleasant,49.26795,-123.10073,Entire home/apt,142.0,2,1,0.88,2,165,1,23-157645
5952,971180841745973748,Mount Pleasant,49.26757758433939,-123.10165929405316,Entire home/apt,112.0,1,1,0.34,2,165,1,23-157978
5953,971386714455926023,Downtown,49.27888429999999,-123.1220715,Entire home/apt,128.0,30,0,,1,268,0,nan
5954,971695885376171414,Downtown,49.2800315805347,-123.1224510081208,Entire home/apt,155.0,30,0,,1,0,0,nan
5955,971756596407565106,West End,49.28517,-123.12925,Entire home/apt,148.0,30,3,2.31,5,60,3,17-717191
5956,971786285653738333,Downtown,49.27522993776244,-123.12236216324146,Entire home/apt,160.0,30,0,,1,263,0,nan
5957,971830068062033706,Downtown Eastside,49.28027,-123.08492,Entire home/apt,100.0,2,0,,2,158,0,23-156308
5958,971875690768396487,Downtown Eastside,49.28085567453057,-123.10351385844676,Entire home/apt,123.0,1,21,6.43,2,58,21,23-228004
5959,971919051354071528,Kitsilano,49.25859,-123.15058,Private room,76.0,2,16,5.0,2,0,16,23-262989
5960,971947481764843330,Riley Park,49.25521,-123.09039,Entire home/apt,120.0,1,1,0.47,2,224,1,23-275734
5961,972233483196671985,West End,49.28242,-123.12666,Entire home/apt,140.0,1,4,2.03,1,266,4,23_156788
5962,972436673328558056,Mount Pleasant,49.26038049092999,-123.07862332904878,Private room,64.0,7,2,0.8,8,270,2,22-233903
5963,972444849291136738,Mount Pleasant,49.25890142070506,-123.08031851596158,Private room,39.0,1,1,0.32,8,269,1,22-233903
5964,972471427974985010,Kensington-Cedar Cottage,49.26183,-123.07532,Private room,40.0,30,0,,19,270,0,nan
5965,972579096685582150,Shaughnessy,49.235410188677,-123.13495571244552,Private room,102.0,2,1,0.37,2,269,1,23-244228
5966,972589926387643389,Downtown,49.27414,-123.11596,Entire home/apt,120.0,20,0,,2,265,0,23-3837363
5967,972625418580188008,Riley Park,49.25315,-123.0916,Private room,39.0,9,1,0.4,19,270,1,Exempt
5968,972795377540347513,Victoria-Fraserview,49.2242743,-123.0770833,Entire home/apt,428.0,1,1,0.56,3,269,1,23-269468
5969,973092831662691659,Downtown,49.27463881386133,-123.12783890718433,Entire home/apt,99.0,1,16,5.65,3,0,16,23-142168
5970,973122291000875655,Dunbar Southlands,49.23975,-123.17904,Entire home/apt,75.0,30,0,,2,137,0,nan
5971,973124767761009965,Riley Park,49.25321,-123.09163,Private room,65.0,7,0,,19,270,0,Exempt
5972,973174305806036817,Downtown,49.27913,-123.10852,Private room,50.0,31,1,0.67,3,269,1,nan
5973,973177102320456491,Dunbar Southlands,49.24250386226602,-123.17410608298334,Private room,200.0,1,0,,1,269,0,Exempt
5974,973179206514018336,Victoria-Fraserview,49.21751289096844,-123.07571322790156,Private room,19.0,30,2,1.0,8,90,2,nan
5975,973258393610061991,Kitsilano,49.26463,-123.1608,Entire home/apt,72.0,30,1,1.0,26,249,1,nan
5976,973269063047467526,Victoria-Fraserview,49.22355,-123.07734,Entire home/apt,96.0,30,1,1.0,3,216,1,nan
5977,973301434236164769,Kitsilano,49.26625364090806,-123.16238194102328,Entire home/apt,132.0,3,6,3.6,1,250,6,23-241753
5978,973307866073484004,Marpole,49.21516,-123.13692,Entire home/apt,,1,22,6.8,1,0,22,23-272980
5979,973394471723371741,Downtown,49.27654077791747,-123.12793955140268,Entire home/apt,160.0,30,0,,1,218,0,nan
5980,973438165463370718,Marpole,49.21179178882182,-123.14427290766832,Private room,66.0,6,3,0.96,4,164,3,24-159547
5981,973492146002968878,Hastings-Sunrise,49.26826345709312,-123.03038740965955,Entire home/apt,170.0,1,2,0.91,2,167,2,23-277055
5982,973900621611515197,Renfrew-Collingwood,49.24418,-123.02574,Entire home/apt,235.0,1,1,1.0,1,89,1,23-291867
5983,974033996678481217,Marpole,49.21313,-123.11805,Private room,70.0,1,0,,4,229,0,Exempt
5984,974083230579235982,Victoria-Fraserview,49.21370996240442,-123.06610696813551,Entire home/apt,177.0,3,4,1.85,1,82,4,23-156635
5985,974565104288695749,Downtown,49.279448,-123.107321,Entire home/apt,127.0,2,8,3.2,2,137,8,22-189565
5986,974588279692695636,Kitsilano,49.26577,-123.15504,Entire home/apt,124.0,30,1,1.0,134,260,1,nan
5987,974659889952960285,Downtown,49.2799059654338,-123.12248647968684,Entire home/apt,121.0,1,0,,2,153,0,23-157957
5988,974672013749002689,Kensington-Cedar Cottage,49.26165762279314,-123.07491205631152,Entire home/apt,176.0,2,11,3.63,1,0,11,23-157462
5989,974711405404454245,West End,49.27844904432422,-123.13044332274244,Entire home/apt,250.0,1,4,1.35,1,191,4,703875740BC0001
5990,974743913309672707,West End,49.28618566036925,-123.12433992808762,Entire home/apt,159.0,2,4,3.64,1,42,4,23-278169
5991,974927874618009317,Sunset,49.21767,-123.08967,Private room,57.0,1,7,2.63,8,174,7,23-270268
5992,974969332595564245,Mount Pleasant,49.26849601495911,-123.10981144275696,Entire home/apt,96.0,30,0,,1,145,0,nan
5993,975285569647804963,Downtown,49.27344,-123.12821,Entire home/apt,125.0,30,2,1.11,1,225,2,nan
5994,975313094714726172,Fairview,49.26058200023194,-123.13951234064776,Entire home/apt,108.0,30,1,0.86,134,140,1,nan
5995,975328297167552530,Mount Pleasant,49.25888,-123.07824,Private room,41.0,6,0,,8,270,0,22-233903
5996,975364489799911593,Dunbar Southlands,49.23376853193378,-123.20063789628672,Entire home/apt,780.0,2,0,,1,265,0,Exempt
5997,975380501012444513,Mount Pleasant,49.25873860323038,-123.081900651171,Entire home/apt,225.0,90,0,,1,365,0,nan
5998,975467003197909572,Sunset,49.21911922165115,-123.07770287354508,Private room,38.0,30,2,1.13,8,335,2,nan
5999,975498770651317857,Renfrew-Collingwood,49.26154082680527,-123.04384792005862,Entire home/apt,63.0,2,4,3.24,1,7,4,23-614880
6000,975518183770095358,Downtown,49.275783310211,-123.1022975828873,Entire home/apt,,30,0,,1,0,0,nan
6001,975550410188927695,Dunbar Southlands,49.23535321150091,-123.17348860165596,Private room,68.0,2,12,3.83,6,0,12,23-158088
6002,975560008770498517,West End,49.27915177277514,-123.13138604424172,Entire home/apt,211.0,1,1,1.0,3,103,1,24-159510
6003,975585376369346682,Sunset,49.22,-123.09035,Private room,58.0,1,10,3.85,8,0,10,23-270268
6004,975614034380256893,Kitsilano,49.26760078270181,-123.18074935764449,Private room,45.0,30,0,,5,88,0,nan
6005,975658124033380980,Dunbar Southlands,49.24158881288528,-123.1941909071127,Private room,97.0,1,2,0.72,5,0,2,23-269083
6006,975663902139540331,Dunbar Southlands,49.24033778141245,-123.19562303358784,Private room,89.0,1,4,1.46,5,79,4,23-269083
6007,975669649038301703,Dunbar Southlands,49.242100958478815,-123.19434111598784,Private room,103.0,1,1,0.42,5,90,1,23-269083
6008,975672348442430166,Shaughnessy,49.2351413,-123.1392726,Entire home/apt,475.0,3,0,,1,179,0,# 23-233054
6009,975723276668480204,Grandview-Woodland,49.27037610000001,-123.0707959,Private room,92.0,1,22,8.25,1,39,22,23-158550-01
6010,975995957512179640,Oakridge,49.22891,-123.11416,Private room,66.0,1,0,,8,31,0,24-159952
6011,976104892781218480,Victoria-Fraserview,49.23003901390322,-123.06572414889786,Private room,79.0,2,3,1.06,3,285,3,23-253428
6012,976113356446933223,Victoria-Fraserview,49.22992250750824,-123.0662381585856,Private room,95.0,2,6,2.0,3,339,6,23-253428
6013,976129941578751168,Kensington-Cedar Cottage,49.26015,-123.07529,Private room,41.0,1,0,,19,270,0,Exempt
6014,976215610157641295,Oakridge,49.22923,-123.11623,Private room,66.0,1,0,,8,44,0,24-159952
6015,976216930852369803,Oakridge,49.23045,-123.11428,Private room,66.0,1,0,,8,40,0,24-159952
6016,976255006439000780,Oakridge,49.23036,-123.11562,Private room,66.0,1,0,,8,45,0,24-159952
6017,976262118849452336,Oakridge,49.2285,-123.11638,Private room,66.0,1,0,,8,33,0,24-159952
6018,976265566342496901,Renfrew-Collingwood,49.24341695039038,-123.03899318951584,Entire home/apt,148.0,1,6,2.14,1,269,6,Exempt
